Created          DealCid                                                      DealId   Provider  State                             On Chain?         Slashed?          PieceCID                                                          Size       Price                     Duration  Verified  Message
Sep 18 20:11:53  bafyreihtahoftlgvtvqxtk76tpgonqpi3wbd3rc6ujmvm7fvfjvtbbixkm  147381   f016563   StorageDealActive                 Y (epoch 72981)   N                 baga6ea4seaqfc2t2pljylh3g36oen57n3rco6gnqip54lxcy4wkhwlenpr46caq  7.938 MiB  0.000075606625 FIL        604853    false     
Sep 18 20:12:28  bafyreif6azgkpdnccz7f35erdqgs5h3fpbyvocygdnxf53qnszyxihmmya  147390   f016594   StorageDealActive                 Y (epoch 73116)   N                 baga6ea4seaqfkywvsvjnfdayjijwxqlajyzcad522ruajg47pczryiajtbkgony  7.938 MiB  0.00007535675 FIL         602854    false     
Sep 18 20:13:15  bafyreicclhoib67rsxwvgldwj2epumhgvugkx6ebpo5ez3s52di7grdpcq  147410   f03339    StorageDealActive                 Y (epoch 74487)   N                 baga6ea4seaqdsu4gwnjj36uonuubnb2ns6o4nwolc4ra2cf5ezvhdafwt6luuha  7.938 MiB  0.000075501 FIL           604008    false     
Sep 18 20:14:37  bafyreidn7hzrgltpwycdwqchsxh2vafb4ortmqwmcaj3i3cigfj4mn57eu  147453   f014394   StorageDealActive                 Y (epoch 73294)   N                 baga6ea4seaqdrxpbmgblk7minoa7krdgzbtjelgskih75edod3n3agftq4j54oi  7.938 MiB  0.000075540625 FIL        604325    false     
Sep 18 20:15:19  bafyreicwpcaaegri3htvu5dfvyqncrcuzkdobgnwxonmq4fk7linxai3jq  147463   f016594   StorageDealActive                 Y (epoch 73116)   N                 baga6ea4seaqmi6fhi3cylcelfkxmfld5zdzuu3xlj7uzfad5pdfdsizzejduqda  7.938 MiB  0.000075356 FIL           602848    false     
Sep 18 20:15:22  bafyreigx2hmgomtra746c7zxiloawuczzk3wkeqpdvwwqdp67bqqzxfw4y  147462   f016563   StorageDealActive                 Y (epoch 72981)   N                 baga6ea4seaqgwe3g3teuhe5226ynlirpybi7zer3dwz6nt6a3in3nlxbe4fykmy  7.938 MiB  0.00007560575 FIL         604846    false     
Sep 18 20:16:59  bafyreiap6uthcpirg7wetljxjn2tmz6kzukbp7kjgmsm3i3ikcas4b5g3y  147507   f03339    StorageDealActive                 Y (epoch 74487)   N                 baga6ea4seaqfdw6dehq6527morn4sm7wlhgxfre6upjv4gvcvshdtoeo64ktufa  7.938 MiB  0.000075500125 FIL        604001    false     
Sep 18 20:17:53  bafyreic7a2cw4mp2iq75wk24m4aim4zry57cxepmh2tr6pboaolt5x7ryi  147522   f020523   StorageDealActive                 Y (epoch 73914)   N                 baga6ea4seaqdzfad5cn5dagzbybmmdju2xewoms3flugm2nfcnf4gpkr3ixdaki  7.938 MiB  0.000075466125 FIL        603729    false     
Sep 18 20:19:09  bafyreib5n3ydmzxu4bylu6ptetty3ialyuidlvvbocglhnxfmy2lal4hlm  147539   f014394   StorageDealActive                 Y (epoch 73294)   N                 baga6ea4seaqn4xz42y7t6spms2skgyzvkn56ems4h2suge2fboonx24bxexr4ki  7.938 MiB  0.0000755395 FIL          604316    false     
Sep 18 20:19:51  bafyreibiifjjfra4sdc6ysyyhemm7f2kw6cswfdgga3fveughpdkpehl4i  147554   f016594   StorageDealActive                 Y (epoch 73116)   N                 baga6ea4seaqdk53ufok7gpzeyy6plf6rl7xlwefw35hnnnc2o23ny6c5npecsfi  7.938 MiB  0.000075354875 FIL        602839    false     
Sep 18 20:19:56  bafyreihx6wdpqa5gtkuz76k2af37lauppp57cm2gjdg5ppacdgcoiqs7gq  147545   f016563   StorageDealActive                 Y (epoch 72981)   N                 baga6ea4seaqhinlhw4dt7jxbktz3tuaj5p3tgjbfrgs2m4jpmxwzro3wlfzq2ca  7.938 MiB  0.000075604625 FIL        604837    false     
Sep 18 20:22:24  bafyreifk4nw64r3nqqdd22g6oxacj4hcyrtnyys3ryxs5r6lme7bcseefy  147599   f03339    StorageDealActive                 Y (epoch 74487)   N                 baga6ea4seaqa6f4m6uctjln2niehnivtg7noltfyjr2q55236wgwdwjn3h27ofy  7.938 MiB  0.00007549875 FIL         603990    false     
Sep 18 20:23:48  bafyreidxogp37bzgofcvggtryc2ambwfj4m7qhyssb67fuxkzgrpeybxlq  147581   f020523   StorageDealActive                 Y (epoch 73914)   N                 baga6ea4seaqky32v3fx7wv6g7z3et7i2kszpz2ji6wfdlxcvs6foecalbhcnemy  7.938 MiB  0.000075464625 FIL        603717    false     
Sep 18 20:25:11  bafyreiaezg22zjhnv34st4zydkp77nhp2rawuq4nvnbxpvg4benyzu565e  147610   f014394   StorageDealActive                 Y (epoch 73294)   N                 baga6ea4seaqc5fpqyujcnlwjeuhjzj3foesew2vwhnyhcuddvwfiiylxfgwkooq  7.938 MiB  0.000075538 FIL           604304    false     
Sep 18 20:26:05  bafyreicsoszzy6hluxpqkdcaf5q2j7cojgiw65hrrfjqtjaezlqmufv6fe  147611   f016594   StorageDealActive                 Y (epoch 73241)   N                 baga6ea4seaqp3muz264wadd62ct2jdf3x2x7kf4kvcq6lgn2eskf2untxnxaihy  7.938 MiB  0.00007535325 FIL         602826    false     
Sep 18 20:26:12  bafyreidwda4b6ayhd44z4uzzlrw56c7mxzkweerbbauqcivgz45ulfbxou  147620   f016563   StorageDealActive                 Y (epoch 72981)   N                 baga6ea4seaqjdwl5qak6gs4fx7kuuzvmbdfsrlq32f3tipzaozr3knojxpcnoiy  7.938 MiB  0.000075603 FIL           604824    false     
Sep 18 20:29:13  bafyreid4fvir4a4ka2bxpel4sam74urp4cugiy2wkpblruazvg43hxaebm  147717   f03339    StorageDealActive                 Y (epoch 73948)   N                 baga6ea4seaqhyy6qbfdhauwpxb43eulfwjd2g6fefcks62yoiqqt26yrh3ebsei  7.938 MiB  0.000075497 FIL           603976    false     
